merchant_id,region,category,onboarding_start_date,ab_group,kyc_submitted,kyc_approved,catalog_uploaded,logistics_configured,activated_30d,gmv_30d,support_tickets_raised
MERCH_110002,US_West,Beauty_Personal_Care,2026-03-17,Control_v1.0,1,1,1,1,1,1961.82,0
MERCH_110003,US_East,Apparel,2026-03-22,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110004,US_East,Apparel,2026-05-05,Variant_v2.0,1,1,1,1,1,816.75,0
MERCH_110005,US_South,Electronics,2026-01-27,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_110006,US_West,Beauty_Personal_Care,2026-02-14,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110007,US_East,Beauty_Personal_Care,2026-01-01,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110008,US_Central,Apparel,2026-02-06,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110009,US_Central,Home_Improvement,2026-04-28,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110010,US_South,Home_Improvement,2026-06-20,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_110011,US_Central,Apparel,2026-02-16,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_110012,US_South,Beauty_Personal_Care,2026-01-22,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110013,US_East,Beauty_Personal_Care,2026-04-13,Control_v1.0,1,1,1,1,1,4212.06,2
MERCH_110014,US_East,Beauty_Personal_Care,2026-01-16,Control_v1.0,1,1,1,1,1,606.24,0
MERCH_110015,US_West,Beauty_Personal_Care,2026-01-11,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110016,US_West,Electronics,2026-06-02,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_110017,US_West,Apparel,2026-01-17,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110018,US_West,Beauty_Personal_Care,2026-06-27,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110019,US_West,Apparel,2026-03-30,Variant_v2.0,1,1,1,1,1,1461.63,2
MERCH_110020,US_West,Apparel,2026-03-25,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_110021,US_West,Beauty_Personal_Care,2026-01-15,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110022,US_South,Apparel,2026-01-07,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_110023,US_West,Apparel,2026-05-30,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_110024,US_Central,Beauty_Personal_Care,2026-06-09,Control_v1.0,1,1,1,1,1,462.14,3
MERCH_110025,US_West,Collectibles,2026-03-30,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110026,US_South,Electronics,2026-01-15,Control_v1.0,1,1,1,1,1,4734.2,0
MERCH_110027,US_South,Apparel,2026-04-30,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_110028,US_Central,Beauty_Personal_Care,2026-01-10,Variant_v2.0,1,1,1,1,1,1916.68,0
MERCH_110029,US_Central,Beauty_Personal_Care,2026-05-13,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110030,US_West,Apparel,2026-03-22,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_110031,US_South,Apparel,2026-05-14,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110032,US_South,Apparel,2026-05-11,Control_v1.0,0,0,0,0,0,0.0,5
MERCH_110033,US_South,Beauty_Personal_Care,2026-01-31,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110034,US_Central,Electronics,2026-02-12,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110035,US_East,Beauty_Personal_Care,2026-03-13,Variant_v2.0,1,1,1,1,1,874.2,3
MERCH_110036,US_South,Collectibles,2026-06-10,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_110037,US_West,Apparel,2026-05-04,Control_v1.0,1,1,1,1,1,275.45,1
MERCH_110038,US_East,Collectibles,2026-01-23,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_110039,US_West,Beauty_Personal_Care,2026-02-12,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110040,US_South,Apparel,2026-01-12,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_110041,US_West,Collectibles,2026-01-10,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_110042,US_West,Beauty_Personal_Care,2026-06-10,Variant_v2.0,1,1,1,1,1,5716.14,1
MERCH_110043,US_East,Apparel,2026-01-13,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110044,US_Central,Apparel,2026-06-25,Variant_v2.0,1,1,1,1,1,1026.22,2
MERCH_110045,US_East,Apparel,2026-04-27,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_110046,US_West,Collectibles,2026-05-14,Variant_v2.0,1,1,1,1,1,3307.89,0
MERCH_110047,US_West,Apparel,2026-01-24,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110048,US_Central,Collectibles,2026-01-27,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110049,US_South,Apparel,2026-04-09,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110050,US_South,Apparel,2026-01-24,Variant_v2.0,1,1,1,1,1,375.17,0
MERCH_110051,US_East,Apparel,2026-02-24,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_110052,US_South,Beauty_Personal_Care,2026-01-10,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110053,US_East,Apparel,2026-05-28,Control_v1.0,1,1,1,1,1,607.8,3
MERCH_110054,US_East,Electronics,2026-05-30,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110055,US_East,Apparel,2026-06-22,Control_v1.0,1,1,1,1,1,1079.51,1
MERCH_110056,US_East,Home_Improvement,2026-02-21,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_110057,US_Central,Home_Improvement,2026-01-19,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110058,US_East,Apparel,2026-05-26,Variant_v2.0,1,1,1,1,1,404.05,1
MERCH_110059,US_East,Home_Improvement,2026-04-24,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110060,US_West,Home_Improvement,2026-03-15,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110061,US_West,Beauty_Personal_Care,2026-02-17,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110062,US_East,Beauty_Personal_Care,2026-03-11,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110063,US_West,Beauty_Personal_Care,2026-06-24,Variant_v2.0,1,1,1,1,1,1208.04,1
MERCH_110064,US_West,Home_Improvement,2026-05-21,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_110065,US_Central,Apparel,2026-01-08,Control_v1.0,1,1,1,1,1,147.37,1
MERCH_110066,US_Central,Apparel,2026-03-25,Variant_v2.0,1,1,1,1,1,276.3,3
MERCH_110067,US_Central,Apparel,2026-03-30,Variant_v2.0,1,1,1,1,1,904.18,2
MERCH_110068,US_East,Beauty_Personal_Care,2026-01-05,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110069,US_South,Apparel,2026-02-04,Variant_v2.0,1,1,1,1,1,412.44,1
MERCH_110070,US_South,Apparel,2026-01-15,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110071,US_South,Beauty_Personal_Care,2026-06-12,Variant_v2.0,1,1,1,1,1,157.23,2
MERCH_110072,US_East,Apparel,2026-04-25,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110073,US_East,Apparel,2026-04-28,Variant_v2.0,1,1,1,1,1,118.11,3
MERCH_110074,US_South,Beauty_Personal_Care,2026-03-16,Control_v1.0,1,1,1,1,1,1999.95,0
MERCH_110075,US_West,Home_Improvement,2026-06-10,Control_v1.0,1,1,1,1,1,544.8,0
MERCH_110076,US_West,Apparel,2026-06-17,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110077,US_East,Apparel,2026-03-09,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_110078,US_West,Apparel,2026-05-29,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110079,US_South,Home_Improvement,2026-03-08,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110080,US_East,Beauty_Personal_Care,2026-04-27,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110081,US_East,Apparel,2026-02-04,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110082,US_Central,Electronics,2026-05-09,Variant_v2.0,1,1,1,0,0,0.0,3
MERCH_110083,US_East,Apparel,2026-05-01,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110084,US_West,Apparel,2026-01-18,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_110085,US_East,Apparel,2026-01-06,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110086,US_Central,Apparel,2026-01-19,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110087,US_East,Electronics,2026-06-08,Control_v1.0,1,1,1,1,1,243.42,1
MERCH_110088,US_Central,Beauty_Personal_Care,2026-02-17,Variant_v2.0,1,0,0,0,0,0.0,4
MERCH_110089,US_West,Electronics,2026-03-01,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_110090,US_West,Beauty_Personal_Care,2026-02-25,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_110091,US_West,Beauty_Personal_Care,2026-06-26,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110092,US_East,Beauty_Personal_Care,2026-05-16,Variant_v2.0,1,1,1,1,1,93.75,2
MERCH_110093,US_South,Beauty_Personal_Care,2026-03-11,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_110094,US_South,Apparel,2026-04-13,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110095,US_East,Electronics,2026-04-19,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110096,US_East,Collectibles,2026-05-20,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_110097,US_Central,Beauty_Personal_Care,2026-05-23,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_110098,US_West,Beauty_Personal_Care,2026-06-28,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110099,US_West,Apparel,2026-05-18,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110100,US_South,Home_Improvement,2026-01-30,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110101,US_East,Collectibles,2026-04-13,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110102,US_South,Home_Improvement,2026-06-23,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110103,US_East,Apparel,2026-02-11,Variant_v2.0,1,1,1,1,0,0.0,3
MERCH_110104,US_Central,Collectibles,2026-06-16,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110105,US_West,Apparel,2026-01-08,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110106,US_West,Beauty_Personal_Care,2026-03-11,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110107,US_East,Beauty_Personal_Care,2026-05-06,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110108,US_East,Home_Improvement,2026-03-22,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110109,US_West,Home_Improvement,2026-02-19,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_110110,US_West,Home_Improvement,2026-05-15,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_110111,US_West,Home_Improvement,2026-04-07,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110112,US_Central,Beauty_Personal_Care,2026-05-15,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_110113,US_East,Home_Improvement,2026-04-06,Variant_v2.0,1,1,1,1,1,1047.99,1
MERCH_110114,US_West,Apparel,2026-04-03,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110115,US_West,Beauty_Personal_Care,2026-06-07,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110116,US_West,Apparel,2026-04-30,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110117,US_East,Collectibles,2026-03-18,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110118,US_West,Collectibles,2026-02-23,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_110119,US_Central,Apparel,2026-02-07,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_110120,US_West,Beauty_Personal_Care,2026-03-23,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_110121,US_West,Apparel,2026-01-30,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110122,US_South,Apparel,2026-01-30,Variant_v2.0,1,1,1,1,1,196.49,1
MERCH_110123,US_Central,Beauty_Personal_Care,2026-01-18,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110124,US_West,Apparel,2026-03-03,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_110125,US_South,Apparel,2026-04-08,Variant_v2.0,1,1,0,0,0,0.0,3
MERCH_110126,US_East,Beauty_Personal_Care,2026-01-29,Control_v1.0,1,1,1,1,1,824.41,4
MERCH_110127,US_South,Apparel,2026-02-18,Variant_v2.0,1,1,1,1,1,1933.45,2
MERCH_110128,US_East,Beauty_Personal_Care,2026-06-22,Variant_v2.0,1,1,1,1,1,255.76,2
MERCH_110129,US_Central,Apparel,2026-06-28,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110130,US_South,Home_Improvement,2026-05-28,Control_v1.0,1,1,1,1,1,3493.5,1
MERCH_110131,US_West,Electronics,2026-06-08,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110132,US_East,Electronics,2026-02-16,Variant_v2.0,1,1,1,1,1,1109.76,3
MERCH_110133,US_East,Apparel,2026-04-10,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110134,US_West,Apparel,2026-03-24,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110135,US_West,Collectibles,2026-01-13,Variant_v2.0,1,1,0,0,0,0.0,3
MERCH_110136,US_West,Beauty_Personal_Care,2026-02-14,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_110137,US_East,Beauty_Personal_Care,2026-03-11,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_110138,US_East,Home_Improvement,2026-02-26,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110139,US_East,Apparel,2026-06-05,Variant_v2.0,1,1,1,1,1,1593.11,0
MERCH_110140,US_West,Beauty_Personal_Care,2026-01-01,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_110141,US_East,Apparel,2026-04-29,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110142,US_South,Beauty_Personal_Care,2026-02-24,Variant_v2.0,1,1,1,1,1,52.26,0
MERCH_110143,US_East,Apparel,2026-05-14,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110144,US_East,Apparel,2026-04-16,Control_v1.0,1,1,1,1,1,682.77,0
MERCH_110145,US_Central,Beauty_Personal_Care,2026-02-25,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110146,US_Central,Home_Improvement,2026-04-07,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110147,US_East,Collectibles,2026-06-25,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_110148,US_South,Electronics,2026-05-29,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_110149,US_East,Beauty_Personal_Care,2026-03-18,Variant_v2.0,1,1,1,1,1,271.57,0
MERCH_110150,US_South,Home_Improvement,2026-03-21,Control_v1.0,1,1,1,1,1,289.33,1
MERCH_110151,US_West,Beauty_Personal_Care,2026-06-25,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_110152,US_West,Beauty_Personal_Care,2026-02-14,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110153,US_West,Apparel,2026-06-22,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_110154,US_Central,Home_Improvement,2026-05-25,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110155,US_East,Beauty_Personal_Care,2026-02-11,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110156,US_West,Collectibles,2026-04-29,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_110157,US_West,Home_Improvement,2026-06-29,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_110158,US_South,Beauty_Personal_Care,2026-02-09,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110159,US_South,Electronics,2026-03-05,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110160,US_East,Beauty_Personal_Care,2026-04-12,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_110161,US_East,Apparel,2026-05-16,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110162,US_East,Beauty_Personal_Care,2026-04-22,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_110163,US_East,Home_Improvement,2026-04-25,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_110164,US_South,Home_Improvement,2026-06-28,Control_v1.0,1,1,1,1,1,406.78,1
MERCH_110165,US_West,Beauty_Personal_Care,2026-03-07,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_110166,US_East,Beauty_Personal_Care,2026-03-14,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110167,US_East,Apparel,2026-02-19,Control_v1.0,1,1,1,1,1,480.84,0
MERCH_110168,US_East,Apparel,2026-01-20,Control_v1.0,1,1,1,1,1,385.56,3
MERCH_110169,US_East,Collectibles,2026-03-09,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110170,US_East,Electronics,2026-04-09,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110171,US_West,Electronics,2026-03-01,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110172,US_East,Home_Improvement,2026-02-23,Variant_v2.0,1,1,1,1,1,2177.39,3
MERCH_110173,US_West,Electronics,2026-02-12,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_110174,US_West,Beauty_Personal_Care,2026-06-09,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110175,US_West,Beauty_Personal_Care,2026-05-17,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110176,US_Central,Beauty_Personal_Care,2026-04-29,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110177,US_East,Home_Improvement,2026-05-07,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110178,US_East,Beauty_Personal_Care,2026-01-30,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110179,US_Central,Home_Improvement,2026-02-18,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110180,US_Central,Home_Improvement,2026-01-01,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_110181,US_East,Home_Improvement,2026-02-18,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_110182,US_East,Apparel,2026-06-14,Variant_v2.0,1,1,1,0,0,0.0,3
MERCH_110183,US_East,Apparel,2026-03-03,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110184,US_East,Apparel,2026-01-18,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110185,US_East,Home_Improvement,2026-04-12,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110186,US_South,Home_Improvement,2026-02-24,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110187,US_South,Apparel,2026-03-24,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110188,US_West,Apparel,2026-05-02,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110189,US_West,Home_Improvement,2026-05-24,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110190,US_East,Apparel,2026-04-27,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110191,US_East,Collectibles,2026-06-26,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110192,US_West,Beauty_Personal_Care,2026-05-06,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_110193,US_South,Collectibles,2026-06-16,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_110194,US_West,Beauty_Personal_Care,2026-03-09,Control_v1.0,1,1,1,1,1,382.17,1
MERCH_110195,US_South,Apparel,2026-05-23,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_110196,US_Central,Beauty_Personal_Care,2026-01-12,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110197,US_Central,Home_Improvement,2026-03-21,Control_v1.0,1,1,1,1,1,686.33,1
MERCH_110198,US_West,Apparel,2026-03-05,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_110199,US_West,Electronics,2026-05-28,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110200,US_East,Beauty_Personal_Care,2026-02-03,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110201,US_West,Collectibles,2026-05-27,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110202,US_East,Apparel,2026-04-29,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110203,US_East,Beauty_Personal_Care,2026-03-16,Control_v1.0,1,1,0,0,0,0.0,4
MERCH_110204,US_West,Apparel,2026-04-02,Variant_v2.0,1,1,1,1,1,312.54,0
MERCH_110205,US_West,Beauty_Personal_Care,2026-05-27,Control_v1.0,1,1,1,1,1,76.99,2
MERCH_110206,US_Central,Beauty_Personal_Care,2026-06-26,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110207,US_West,Apparel,2026-01-29,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110208,US_West,Home_Improvement,2026-01-20,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_110209,US_East,Beauty_Personal_Care,2026-01-28,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110210,US_South,Beauty_Personal_Care,2026-05-16,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_110211,US_East,Beauty_Personal_Care,2026-04-14,Variant_v2.0,1,1,1,0,0,0.0,0
MERCH_110212,US_West,Beauty_Personal_Care,2026-06-17,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110213,US_East,Apparel,2026-06-23,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_110214,US_South,Home_Improvement,2026-04-09,Variant_v2.0,1,1,1,1,1,867.78,0
MERCH_110215,US_Central,Apparel,2026-03-10,Variant_v2.0,1,1,1,1,1,2908.33,2
MERCH_110216,US_East,Electronics,2026-06-18,Control_v1.0,1,1,1,1,1,653.6,2
MERCH_110217,US_East,Apparel,2026-01-28,Variant_v2.0,1,1,1,1,1,259.41,1
MERCH_110218,US_East,Beauty_Personal_Care,2026-01-25,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110219,US_West,Collectibles,2026-02-27,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_110220,US_Central,Beauty_Personal_Care,2026-04-28,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110221,US_Central,Apparel,2026-03-18,Variant_v2.0,1,1,1,1,0,0.0,4
MERCH_110222,US_South,Apparel,2026-04-13,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_110223,US_West,Home_Improvement,2026-03-13,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_110224,US_West,Apparel,2026-03-08,Control_v1.0,0,0,0,0,0,0.0,4
MERCH_110225,US_East,Collectibles,2026-03-21,Variant_v2.0,1,1,1,1,1,1067.54,0
MERCH_110226,US_Central,Apparel,2026-04-26,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110227,US_Central,Beauty_Personal_Care,2026-05-18,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_110228,US_West,Beauty_Personal_Care,2026-01-06,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110229,US_West,Apparel,2026-03-24,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110230,US_East,Beauty_Personal_Care,2026-02-07,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110231,US_East,Electronics,2026-05-26,Control_v1.0,1,1,1,1,1,2556.92,4
MERCH_110232,US_South,Electronics,2026-04-01,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110233,US_East,Beauty_Personal_Care,2026-05-28,Variant_v2.0,1,1,1,1,1,1289.68,0
MERCH_110234,US_Central,Home_Improvement,2026-05-14,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_110235,US_East,Home_Improvement,2026-03-22,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110236,US_Central,Apparel,2026-01-30,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110237,US_East,Beauty_Personal_Care,2026-04-25,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_110238,US_South,Apparel,2026-05-03,Control_v1.0,1,1,1,1,1,538.24,0
MERCH_110239,US_West,Apparel,2026-01-16,Variant_v2.0,1,1,1,1,1,1191.35,2
MERCH_110240,US_East,Electronics,2026-06-02,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110241,US_West,Beauty_Personal_Care,2026-06-28,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110242,US_East,Electronics,2026-01-16,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_110243,US_East,Electronics,2026-03-11,Control_v1.0,1,1,1,1,1,2078.43,1
MERCH_110244,US_West,Apparel,2026-06-14,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_110245,US_South,Beauty_Personal_Care,2026-06-29,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_110246,US_West,Electronics,2026-01-17,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_110247,US_Central,Apparel,2026-01-27,Control_v1.0,1,1,1,1,1,694.51,1
MERCH_110248,US_South,Home_Improvement,2026-01-03,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_110249,US_West,Apparel,2026-04-02,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110250,US_Central,Electronics,2026-04-08,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110251,US_West,Collectibles,2026-06-06,Variant_v2.0,1,1,1,1,1,288.41,1
MERCH_110252,US_West,Beauty_Personal_Care,2026-01-04,Control_v1.0,1,1,1,1,1,336.32,2
MERCH_110253,US_East,Apparel,2026-01-27,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_110254,US_South,Apparel,2026-03-25,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_110255,US_West,Apparel,2026-03-17,Control_v1.0,1,0,0,0,0,0.0,4
MERCH_110256,US_East,Home_Improvement,2026-04-09,Variant_v2.0,1,1,1,1,1,99.84,0
MERCH_110257,US_East,Apparel,2026-03-15,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_110258,US_South,Apparel,2026-01-14,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_110259,US_West,Electronics,2026-02-25,Control_v1.0,1,1,1,1,1,1250.36,2
MERCH_110260,US_Central,Apparel,2026-01-22,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_110261,US_Central,Electronics,2026-01-24,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_110262,US_Central,Beauty_Personal_Care,2026-01-11,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110263,US_South,Apparel,2026-03-13,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_110264,US_South,Beauty_Personal_Care,2026-06-06,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_110265,US_West,Apparel,2026-02-07,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_110266,US_East,Home_Improvement,2026-03-31,Variant_v2.0,1,1,1,1,1,1229.46,2
MERCH_110267,US_East,Apparel,2026-01-09,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_110268,US_East,Apparel,2026-02-14,Control_v1.0,1,1,1,1,1,1104.62,0
MERCH_110269,US_East,Beauty_Personal_Care,2026-06-03,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_110270,US_East,Apparel,2026-03-30,Control_v1.0,1,1,1,1,1,375.57,0
MERCH_110271,US_East,Electronics,2026-05-08,Variant_v2.0,1,1,1,0,0,0.0,3
